gene,z score
IL1RL2,4.186
C14orf180,4.186
LGSN,4.185
APBA1,4.1819999999999995
CUEDC2,4.1819999999999995
UFC1,4.1819999999999995
SON,4.1819999999999995
POTEE,4.181
APCDD1L,4.177
IFNL3,4.175
METTL9,4.175
BTNL8,4.173
WDFY4,4.173
IPO11,4.172
MYLIP,4.171
FTSJ3,4.167
LAMC2,4.166
STK19,4.165
NSFL1C,4.1610000000000005
CACNA1A,4.155
NUDCD1,4.155
RAC1,4.1530000000000005
SULF2,4.151
AXL,4.15
ARID5B,4.149
IP6K2,4.147
MTURN,4.147
GLA,4.146
TFB2M,4.146
CDK6,4.146
TAF3,4.144
CRISPLD2,4.144
XKR9,4.144
TGIF2,4.143
RNF112,4.141
SMCO2,4.14
KHDRBS3,4.14
MAP3K15,4.138999999999999
ANTXR1,4.138
EVI2B,4.137
HSPA13,4.136
SPATA9,4.1339999999999995
RASL11A,4.1339999999999995
DYRK3,4.133
CDH26,4.132
RSL24D1,4.132
CXCR4,4.132
SCN3B,4.131
NEBL,4.13
NRCAM,4.129
KRT10,4.128
PCDH15,4.122
PATE1,4.121
C1orf194,4.121
SLC7A7,4.12
DPY19L3,4.119
PCMTD2,4.119
CCL7,4.118
INSL5,4.117
RAB9A,4.117
RAB7A,4.1160000000000005
NOL7,4.115
LRRC74B,4.115
FAM76B,4.113
KAT2B,4.111000000000001
PSMC3,4.111000000000001
KIAA1841,4.111000000000001
OR1N1,4.109
KDM5B,4.1080000000000005
QPCT,4.107
PHF6,4.107
ELMO3,4.106
YTHDF2,4.106
GHRH,4.105
KCNE1,4.105
RPL3,4.105
RPL10L,4.103
FAM13C,4.102
CUTC,4.102
MAGEB2,4.1
GFI1,4.1
SOX6,4.099
PDZD8,4.099
CXCR1,4.0969999999999995
HBZ,4.0969999999999995
MLF1,4.093999999999999
RBM24,4.093999999999999
OAS1,4.093999999999999
ZNF572,4.093
EGLN1,4.091
RILP,4.09
ADAM33,4.0889999999999995
SOX15,4.0889999999999995
RBP3,4.084
FLNB,4.083
RBM44,4.083
LPA,4.082
MEF2A,4.082
GRM6,4.081
ZNRF2,4.08
PODXL2,4.078
C12orf54,4.075
FCGR2B,4.07
CCNB1IP1,4.07
NAIF1,4.0680000000000005
PRAME,4.064
ZNF454,4.063
RPS12,4.062
TCL1B,4.061
MED17,4.06
EGFR,4.06
TMEM158,4.059
TDO2,4.059
ANKRD39,4.059
SELENOV,4.0569999999999995
PAX9,4.056
NFU1,4.056
RAD21,4.055
PLA2G10,4.055
SHANK1,4.053999999999999
LRP2BP,4.053
ZNF436,4.052
SLC6A9,4.052
CPXM2,4.052
ZNF326,4.05
NCF2,4.0489999999999995
RABGAP1L,4.0489999999999995
MCF2,4.048
FAM83D,4.046
SIPA1L2,4.046
VDAC2,4.044
FAM91A1,4.042
PURB,4.042
GLTP,4.041
ENPEP,4.039
CSGALNACT1,4.038
PABPC1,4.037
FBN3,4.0360000000000005
FZD10,4.035
PDP1,4.035
SETBP1,4.034
SNCA,4.034
BCL11A,4.033
ATXN2L,4.031000000000001
ZNF219,4.031000000000001
RCBTB1,4.029
DYRK1A,4.029
GH2,4.0280000000000005
TDRD3,4.0280000000000005
PHACTR4,4.0280000000000005
SPEM2,4.026
TOP2B,4.025
PLPP3,4.024
VPS26C,4.022
ZNF93,4.02
GPX8,4.02
SLC25A16,4.0169999999999995
GRIN2D,4.0169999999999995
SF3B5,4.0169999999999995
LAMB1,4.016
SLC22A3,4.015
PTAR1,4.015
AS3MT,4.015
CLCN5,4.013999999999999
PHF14,4.011
PSAT1,4.011
GYG2,4.01
PRKACA,4.01
FOXE3,4.007
PSMC5,4.005
RBM23,4.005
OSBPL10,4.004
LILRA1,4.004
RNPS1,4.004
SNTN,4.002
AQP5,4.0
ST6GALNAC4,3.9989999999999997
NHLH2,3.997
EIF4H,3.997
CCDC184,3.9960000000000004
BAAT,3.9960000000000004
MBLAC2,3.995
SEL1L2,3.995
RHBG,3.992
XRCC1,3.99
NUAK2,3.988
SLC25A5,3.986
DTNBP1,3.985
SAMHD1,3.9819999999999998
MIER3,3.9819999999999998
DUOX2,3.9819999999999998
KLRG2,3.9810000000000003
EPS8L2,3.9810000000000003
FAXDC2,3.98
GNA12,3.977
DFFB,3.9760000000000004
ENDOD1,3.9760000000000004
IL3RA,3.975
LAX1,3.975
NLGN4X,3.975
CLEC4E,3.975
OOEP,3.9739999999999998
ILF2,3.97
PRSS33,3.968
MAP3K8,3.965
GLIS3,3.964
FOXE1,3.9619999999999997
GSDME,3.958
ARRDC3,3.958
POU6F2,3.958
ODF2L,3.957
RUBCN,3.957
FXN,3.955
PPIA,3.9539999999999997
EXOSC9,3.952
BNIP2,3.952
TRIM44,3.951
EEF1B2,3.949
HIF1A,3.948
CAPN8,3.947
PNN,3.947
KLF9,3.946
TENT4B,3.9419999999999997
CD55,3.9410000000000003
DUSP10,3.94
TDG,3.937
MYOM3,3.937
SRCIN1,3.935
MRPL40,3.935
STAP1,3.931
HSPB3,3.928
STAMBPL1,3.927
DPT,3.926
ST8SIA4,3.925
OAZ1,3.9219999999999997
MRPL15,3.9189999999999996
COPZ2,3.918
AMY1A,3.9139999999999997
SNIP1,3.912
SC5D,3.912
NXT1,3.911
UBAC1,3.911
CDYL,3.907
TMEM50B,3.907
SMARCE1,3.907
EEF2,3.906
SSR2,3.904
ANXA10,3.904
LRFN5,3.903
DQX1,3.903
ZNF800,3.9019999999999997
CPXM2,3.9010000000000002
FSCB,3.9010000000000002
ERICH4,3.8989999999999996
SEBOX,3.8989999999999996
MCF2,3.897
APOC3,3.897
C16orf89,3.8960000000000004
DPYSL2,3.8960000000000004
LILRA2,3.8960000000000004
DDRGK1,3.8930000000000002
DACT2,3.8930000000000002
ZIC4,3.892
SNRPB2,3.889
TMEM252,3.889
SMARCA2,3.888
BOLA3,3.888
C5orf24,3.886
STOM,3.8819999999999997
FECH,3.88
GNB1,3.8789999999999996
LRP6,3.878
ZFP42,3.877
NOTCH2NLA,3.877
ZNF25,3.877
S100A4,3.8760000000000003
NXNL1,3.875
OR4D6,3.873
LMOD3,3.8710000000000004
SYT5,3.87
EIF3H,3.87
C2orf73,3.87
PDZK1,3.87
UTS2R,3.87
TMEM167A,3.8689999999999998
SLC25A32,3.8680000000000003
RIPOR3,3.8680000000000003
PGK2,3.867
PHLPP1,3.867
EPHX3,3.866
SLC25A31,3.865
OR6C70,3.863
TMEM56,3.863
POTEF,3.863
EXOSC3,3.859
SLC2A8,3.858
HEMGN,3.8560000000000003
UBXN1,3.855
PTPMT1,3.855
FBXL3,3.852
ARIH2OS,3.8480000000000003
CHRDL2,3.847
RTKN2,3.847
ZNF704,3.846
ALDH4A1,3.845
SAP18,3.845
BCAS2,3.844
PBOV1,3.844
NAALADL2,3.844
NDUFS5,3.841
HIPK1,3.84
NRAS,3.84
GLIPR2,3.839
ARMC6,3.839
RAB27A,3.839
RMDN1,3.838
FAM107A,3.838
ATP6V1C1,3.838
TMED10,3.8369999999999997
DUSP23,3.8360000000000003
ABCC11,3.835
TRAPPC6B,3.833
GRAMD1B,3.8310000000000004
KIF21A,3.8310000000000004
CDH1,3.8289999999999997
SERGEF,3.8280000000000003
OR2A12,3.8280000000000003
CPT1C,3.827
FAM241B,3.827
CRB1,3.827
GSTO1,3.823
PUS7,3.823
PCDHB9,3.821
ENY2,3.821
PMEPA1,3.82
PIP4K2B,3.8169999999999997
CCR1,3.8160000000000003
CCNY,3.8160000000000003
FAM126A,3.8160000000000003
ABCA13,3.8139999999999996
ZNF117,3.812
PBK,3.812
PTEN,3.81
PDRG1,3.8089999999999997
MAK16,3.8080000000000003
SERPINB13,3.8080000000000003
ATOH8,3.806
CYP8B1,3.806
FBXO16,3.805
PRAME,3.804
CITED4,3.804
ZGRF1,3.801
DUSP15,3.8
CRX,3.799
PDE7B,3.799
PTCH2,3.798
ADA,3.798
SPATA2,3.795
TMEM121B,3.793
TRIM54,3.793
CFAP73,3.793
SPTLC2,3.787
MAP3K8,3.784
CYP7A1,3.783
ZMYND19,3.783
BRMS1,3.783
EBAG9,3.782
PIGX,3.78
RPS21,3.78
SNX9,3.78
UBALD2,3.778
RPL35A,3.7769999999999997
MOG,3.7760000000000002
USP42,3.7760000000000002
ATP6V1H,3.775
LANCL2,3.7739999999999996
SH3D19,3.773
RNF165,3.7710000000000004
RCN3,3.77
STEAP1,3.77
OVCH1,3.765
AGPS,3.765
DENND2A,3.764
ASB6,3.764
SAP30L,3.764
CSTB,3.764
DTX4,3.762
SFTPA1,3.762
STX11,3.762
RPL21,3.762
MBD2,3.762
BCLAF1,3.761
TDRD12,3.76
PSMD9,3.759
C10orf71,3.758
PIP5K1B,3.758
DRD1,3.7569999999999997
PRKRA,3.7569999999999997
GNL1,3.7569999999999997
TTC3,3.7569999999999997
RNASEH2A,3.7560000000000002
TRPM6,3.7560000000000002
FBXO38,3.7560000000000002
SPTBN5,3.7560000000000002
CCNT1,3.755
PRX,3.7539999999999996
PPP1R14B,3.753
ALDH3B2,3.7510000000000003
DDX28,3.7510000000000003
PARP10,3.75
FABP4,3.75
RGS1,3.748
RPS5,3.7460000000000004
ABRAXAS1,3.745
TMEM19,3.745
TMEM132E,3.7439999999999998
RAB12,3.7430000000000003
ZNF713,3.741
TTC13,3.74
YPEL1,3.739
IGFBP6,3.739
AADAT,3.739
PLA2G7,3.737
SMARCD1,3.733
PAIP2,3.7310000000000003
USP7,3.73
SPINK4,3.7289999999999996
DYRK2,3.7289999999999996
MLLT11,3.7289999999999996
RFXANK,3.728
NACA,3.728
CX3CL1,3.7260000000000004
EIF3D,3.7260000000000004
PALM2,3.7260000000000004
POMZP3,3.7239999999999998
F7,3.7239999999999998
ENAM,3.7239999999999998
DKK3,3.722
SLC47A1,3.72
CTH,3.719
MMP11,3.718
RECQL5,3.716
MKX,3.715
AFF4,3.715
TSPAN3,3.715
SKP1,3.714
TATDN1,3.713
KCND2,3.7119999999999997
INA,3.7110000000000003
FAM133B,3.7110000000000003
PRKACG,3.71
ESR1,3.71
TRIM28,3.71
SLC24A4,3.7089999999999996
KLF6,3.7089999999999996
KCNA6,3.708
EPCAM,3.708
ACSS1,3.708
LONRF3,3.707
RNF5,3.707
RRAGC,3.7060000000000004
MCAT,3.7030000000000003
TDRD12,3.701
FBXO33,3.699
LPL,3.699
AKIRIN2,3.699
DLEU7,3.696
MNDA,3.696
HOXA2,3.696
DAGLB,3.695
FUS,3.693
SYNGR4,3.6910000000000003
BTBD17,3.69
EDN1,3.69
COPE,3.6889999999999996
MTMR1,3.6889999999999996
PEBP1,3.688
BAIAP3,3.687
ESF1,3.687
GHR,3.6860000000000004
VBP1,3.6860000000000004
ARL5B,3.6839999999999997
PRSS37,3.6839999999999997
BAMBI,3.6839999999999997
GPR1,3.6839999999999997
CSNK1E,3.6839999999999997
PRKCG,3.6839999999999997
CDH20,3.6839999999999997
TMEM17,3.6830000000000003
ZNF705A,3.682
CD200,3.682
THRSP,3.68
EIF3G,3.675
GRID2,3.673
ROBO1,3.6710000000000003
ALG2,3.67
ARMCX2,3.6689999999999996
CDR1,3.6689999999999996
KRTAP4-7,3.667
SLC46A2,3.6660000000000004
MESP2,3.6660000000000004
SH3D19,3.6660000000000004
LIG1,3.665
PRSS35,3.665
SLC11A2,3.6639999999999997
HYAL2,3.661
MEIOC,3.661
TATDN1,3.66
COLEC11,3.66
RNASE2,3.659
ENHO,3.658
DUS3L,3.658
HOXD3,3.657
CSN1S1,3.657
SNRPB2,3.656
CHPF2,3.656
DEFB132,3.655
TWISTNB,3.655
AMBN,3.655
SAMD9L,3.654
DNAJC1,3.654
SP5,3.6519999999999997
VTCN1,3.6510000000000002
TKTL2,3.6510000000000002
PATE1,3.6510000000000002
SLC1A2,3.65
PHYHIP,3.65
GFRA4,3.6489999999999996
IFI30,3.647
TRPM1,3.647
CORO6,3.645
GNAQ,3.6439999999999997
ADAMTS3,3.6430000000000002
ISY1,3.642
YBX3,3.642
BRD2,3.639
INHBC,3.634
AOX1,3.634
GDF6,3.633
VDAC2,3.6319999999999997
MISP,3.6310000000000002
TSPAN17,3.6310000000000002
LILRB5,3.63
PDE12,3.63
PPP1R16B,3.63
KLF9,3.628
HNRNPCL2,3.627
GNA14,3.627
IMPDH2,3.6239999999999997
ZFP2,3.623
CDK5RAP1,3.6210000000000004
NPIPB13,3.62
FPR2,3.6189999999999998
ATP4A,3.6189999999999998
U2AF1,3.6189999999999998
SURF1,3.6180000000000003
PCDHGB7,3.6180000000000003
CTSG,3.617
PHF20,3.614
RAB5IF,3.614
RPL6,3.614
TINF2,3.613
NACAD,3.613
RAB2A,3.613
CA2,3.611
ATP6V1E2,3.611
CLIC1,3.61
CLCN2,3.609
HIST1H4G,3.608
KCNJ15,3.6069999999999998
ENPP4,3.6039999999999996
NACA2,3.6039999999999996
RORB,3.603
RWDD2A,3.602
C9orf78,3.6
TACC1,3.6
ING3,3.5989999999999998
BAD,3.5989999999999998
PM20D2,3.5989999999999998
RELL1,3.597
HACD2,3.597
DEPP1,3.597
E2F1,3.596
OR7A5,3.593
FMR1NB,3.592
OR52N2,3.591
CCDC159,3.59
ACP1,3.589
NPC1,3.589
CLDN19,3.5869999999999997
CDC42EP3,3.5860000000000003
SLC44A5,3.585
OR1J2,3.5839999999999996
BNIP3L,3.5839999999999996
MTMR6,3.5839999999999996
EID1,3.5839999999999996
GPRIN3,3.58
TRPV3,3.5780000000000003
OR10H5,3.576
FBXW11,3.576
C6orf132,3.576
CRCP,3.575
ILVBL,3.573
RPS6KA2,3.573
YY1AP1,3.573
TLR9,3.573
SLC6A17,3.572
IREB2,3.571
RPL12,3.571
TOMM20,3.571
UBA5,3.571
COL1A2,3.57
CNTNAP3,3.57
TRIM72,3.57
FOSL2,3.569
CCDC173,3.568
CAPN3,3.568
AMZ1,3.5669999999999997
DECR1,3.5660000000000003
IQCB1,3.5660000000000003
GYG1,3.5639999999999996
LIPI,3.563
TMEM68,3.562
CA10,3.562
GRM2,3.5610000000000004
MYO1E,3.56
TXNRD1,3.5580000000000003
SLC37A3,3.557
HOXA5,3.557
EGFL7,3.555
ELF3,3.554
CA14,3.553
YAP1,3.553
POLR3GL,3.552
EIF3F,3.551
SYAP1,3.551
CKAP4,3.549
ATP6V0A4,3.549
OR2C3,3.548
NCS1,3.548
PLAG1,3.548
C21orf62,3.5469999999999997
LIPN,3.5469999999999997
TATDN3,3.5469999999999997
CBWD2,3.5469999999999997
SPAG6,3.5469999999999997
CD14,3.5460000000000003
C12orf43,3.5460000000000003
GJA1,3.5460000000000003
STK38L,3.545
FAM180B,3.543
ACOX2,3.542
SLC7A6,3.542
HYI,3.5410000000000004
DDX5,3.5410000000000004
ZBTB1,3.5389999999999997
THBS3,3.5380000000000003
CUX1,3.537
PCDHGB6,3.536
RBP3,3.536
TEX12,3.536
SLC22A11,3.534
TM7SF3,3.533
PTH2R,3.53
EPCAM,3.53
C6orf48,3.529
TNFAIP6,3.5269999999999997
RPL14,3.5260000000000002
DCAF8L1,3.525
SULT1A1,3.525
ZNF593,3.523
TSPYL2,3.523
RFK,3.522
ZNF518A,3.5180000000000002
TOP1MT,3.5180000000000002
SRD5A1,3.5180000000000002
DHRS9,3.516
PGLYRP1,3.514
EYA2,3.514
SYCP2L,3.514
MX1,3.513
SLC22A4,3.513
DUSP15,3.513
RPL37A,3.513
GM2A,3.511
LAMB3,3.51
ADAMTS3,3.509
TERF2IP,3.509
BRSK2,3.509
GPX4,3.509
CCR5,3.508
CDCA7,3.505
ACSM2A,3.503
CRYBA4,3.503
HAGH,3.502
CELF3,3.4989999999999997
TMCO2,3.498
EIF4EBP1,3.498
H3F3A,3.498
CEP120,3.497
MAB21L4,3.4960000000000004
NR4A3,3.4960000000000004
VPS51,3.495
ENTPD4,3.495
GDPD2,3.4930000000000003
INTS8,3.492
HAMP,3.492
AP1AR,3.491
RPS13,3.49
DMPK,3.49
SELENOK,3.49
BAG1,3.488
CLCNKB,3.488
NXN,3.487
NUPR2,3.487
TRIM34,3.486
UBL4B,3.485
DISC1,3.4810000000000003
PPP1R2,3.4810000000000003
TTC25,3.48
UROD,3.478
CALCR,3.478
UBB,3.477
PEX2,3.477
TP53BP2,3.477
CHL1,3.4760000000000004
ALDOA,3.475
C9orf66,3.475
AC093512.2,3.475
HPN,3.4730000000000003
SELENBP1,3.471
CNP,3.47
TUBA1A,3.47
FBN2,3.469
NELFE,3.469
PTX3,3.468
KRAS,3.468
ITIH5,3.468
DISP1,3.468
ACTB,3.467
SMARCAD1,3.467
RFESD,3.466
CRNKL1,3.466
MT1F,3.466
GSS,3.465
MRPL3,3.464
ANKRD22,3.463
GCGR,3.4619999999999997
FAM117B,3.4619999999999997
NUPR1,3.4610000000000003
ATF3,3.4610000000000003
SLC16A12,3.4610000000000003
RAD23B,3.4589999999999996
PDGFRA,3.458
HAUS6,3.458
SPARCL1,3.458
C8orf33,3.457
CYFIP2,3.4560000000000004
ASPHD1,3.4560000000000004
FRAT2,3.4560000000000004
FCN1,3.4560000000000004
OCIAD2,3.455
THSD7B,3.4539999999999997
SIAH2,3.4539999999999997
DHRS13,3.4539999999999997
LRRC4C,3.4530000000000003
FAM71E1,3.452
RNF103,3.452
GIMAP7,3.45
TBL1XR1,3.45
PDCD4,3.45
FEM1C,3.45
DNAJC27,3.45
MRPL54,3.447
USP46,3.447
ASXL1,3.447
OTUD6B,3.446
KCMF1,3.446
FOXN3,3.446
LHX3,3.446
IDI2,3.443
GNPDA2,3.4410000000000003
SLC17A5,3.4410000000000003
SCTR,3.4410000000000003
PLCB1,3.4410000000000003
PPP2R2C,3.4389999999999996
ZNF25,3.4389999999999996
IGSF6,3.4389999999999996
PROCR,3.438
ADIPOR1,3.438
RILPL2,3.437
HBP1,3.4360000000000004
CD2AP,3.4360000000000004
RNF139,3.4360000000000004
DNAJA4,3.4339999999999997
UCN2,3.4339999999999997
NAA11,3.4330000000000003
DNAJB7,3.4330000000000003
TOR1AIP2,3.432
LANCL1,3.43
NUAK2,3.429
EWSR1,3.428
PPP1R2B,3.427
PPP2CA,3.427
EFCAB8,3.427
MCOLN2,3.426
IPCEF1,3.426
KIAA0408,3.425
MFRP,3.425
NOTO,3.425
CFAP61,3.425
ADM5,3.425
PANX1,3.424
LSAMP,3.4219999999999997
VWA5B2,3.4210000000000003
TMEM159,3.4210000000000003
MTBP,3.4210000000000003
EGF,3.42
CCR2,3.42
RPS4X,3.4189999999999996
GPX8,3.4189999999999996
TPTE2,3.4189999999999996
PTGS2,3.4189999999999996
FAM129C,3.418
LIN28A,3.418
DNAJB5,3.418
QPRT,3.418
HS3ST2,3.415
SOX30,3.4139999999999997
DPPA4,3.4139999999999997
RPL17,3.412
RTRAF,3.41
NCOA4,3.41
MEFV,3.409
FAM47C,3.409
CTCFL,3.409
ZNF250,3.405
STT3B,3.404
MGAT4A,3.403
SLC38A2,3.403
STK24,3.403
SLC6A1,3.4019999999999997
CEACAM3,3.4010000000000002
ARSG,3.4
ZFP69B,3.3989999999999996
LDHA,3.398
ZNF623,3.397
TFDP1,3.397
SIRPD,3.395
KCNMB1,3.3939999999999997
SPEF2,3.3939999999999997
ACOX1,3.3939999999999997
MRPL9,3.392
AKT3,3.392
EVPLL,3.392
STX6,3.39
USP10,3.389
FAM3D,3.387
ANKRD49,3.385
LPGAT1,3.384
RANBP1,3.384
USHBP1,3.384
SNX30,3.384
ZNF768,3.3819999999999997
MUCL3,3.3819999999999997
UNC13C,3.3810000000000002
CXCL14,3.3810000000000002
SYNCRIP,3.3810000000000002
CBX5,3.38
ATP11B,3.3789999999999996
OR10H1,3.377
ZNF217,3.3760000000000003
HDGFL3,3.375
RING1,3.375
S100A2,3.375
TCEA1,3.3739999999999997
RBM39,3.3739999999999997
MDK,3.373
S100A8,3.372
TGFBI,3.3710000000000004
CFL1,3.3689999999999998
BDKRB2,3.3680000000000003
NGDN,3.3680000000000003
CBL,3.3680000000000003
PDAP1,3.3680000000000003
SERPIND1,3.3680000000000003
CCDC80,3.3680000000000003
ORM2,3.366
CDIPT,3.366
ITIH5,3.366
KIAA0040,3.366
GINS2,3.365
NPPC,3.365
PQBP1,3.364
MPEG1,3.364
TLR5,3.363
SEH1L,3.363
TPPP2,3.362
ZNF33A,3.362
DRAM1,3.362
SLC39A2,3.362
RPL35,3.361
NAIF1,3.361
PCDHB13,3.361
CRYBG2,3.36
PRSS27,3.36
THOC7,3.359
GAPT,3.359
REPS2,3.358
CBLN4,3.3569999999999998
MARCKS,3.3569999999999998
GON7,3.3560000000000003
PELI2,3.355
TNRC6B,3.355
SLC25A18,3.355
TRPM6,3.353
MRM3,3.352
USP22,3.352
RPL5,3.352
RNASE3,3.3510000000000004
TENT4B,3.3510000000000004
MRPL47,3.35
ATP6V1G1,3.35
FAM166B,3.35
UBE2G1,3.3489999999999998
ZYG11A,3.347
PRKAA1,3.347
PCSK1N,3.347
CDH13,3.347
UBA6,3.346
HMG20B,3.346
GLT8D2,3.346
SEC61G,3.345
SIX5,3.345
NXF1,3.345
ZMYND11,3.344
SEC14L5,3.343
NEUROG2,3.342
E2F2,3.342
TMEM156,3.342
KRTAP5-9,3.342
TCOF1,3.341
LRRC59,3.341
OTOP3,3.34
TADA2B,3.34
EGR1,3.339
GABARAPL1,3.338
GPR183,3.338
C2orf15,3.338
ZNF337,3.338
SYT12,3.3360000000000003
CPSF4,3.3360000000000003
SART1,3.3360000000000003
RBBP9,3.3360000000000003
PSMB7,3.3339999999999996
AKR1E2,3.332
TAF13,3.332
JRK,3.3310000000000004
MARCH1,3.3310000000000004
MEGF11,3.3310000000000004
TPP2,3.33
SPIB,3.33
LVRN,3.3289999999999997
HM13,3.3289999999999997
PFDN2,3.3280000000000003
EDF1,3.3280000000000003
SYF2,3.3280000000000003
MCOLN3,3.3280000000000003
ABCB6,3.327
EEF1A1,3.326
ALKBH1,3.326
SLC39A12,3.326
NEBL,3.325
ELOA,3.325
DYNLRB1,3.323
TMEM158,3.323
PRG2,3.323
SLC9A4,3.321
SPTBN4,3.32
MTHFS,3.32
MAF1,3.32
MAZ,3.32
CNTN3,3.32
TRMT2B,3.318
B3GLCT,3.3169999999999997
MPST,3.315
NOP2,3.315
NECAB1,3.313
KDM5B,3.312
TWF1,3.312
IMPG1,3.3080000000000003
PTPRS,3.3080000000000003
SNRPN,3.304
APH1A,3.303
ZMYM4,3.303
MED19,3.302
IL15,3.302
C1QTNF9,3.3
CDS1,3.3
ANTXR2,3.3
ZNF689,3.299
DCAF8L1,3.299
ZNF263,3.298
OXR1,3.2969999999999997
RPA4,3.2969999999999997
FAM9C,3.2960000000000003
KCTD6,3.2960000000000003
BTRC,3.2960000000000003
BCL2L1,3.2960000000000003
OSM,3.2939999999999996
PJA2,3.2939999999999996
TMEM128,3.2939999999999996
RASSF10,3.293
TESMIN,3.293
FAM169A,3.293
SPIN1,3.2910000000000004
COMMD7,3.29
C8orf44,3.2889999999999997
CDT1,3.2889999999999997
RPL11,3.2880000000000003
ISYNA1,3.2880000000000003
TBC1D32,3.286
NMRAL1,3.286
PTPRT,3.286
FLT3,3.285
RNF222,3.284
EIF4E3,3.283
CDCA7L,3.282
FSCN3,3.282
S100A6,3.281
TAGAP,3.28
RXFP2,3.28
UBE2S,3.2769999999999997
SLC7A11,3.2769999999999997
ABCB10,3.2769999999999997
CIB3,3.2769999999999997
ADSS,3.2769999999999997
MEFV,3.2760000000000002
CCL15,3.2760000000000002
CARD11,3.275
GDPD3,3.2739999999999996
HEBP1,3.273
GTF2F1,3.273
PXMP2,3.273
GRM6,3.273
TTLL9,3.27
C1R,3.27
SDSL,3.27
PTPRD,3.27
PAK1IP1,3.2689999999999997
PLEKHG4,3.2689999999999997
PECAM1,3.2689999999999997
MRPS26,3.2689999999999997
CHST8,3.2689999999999997
ADM,3.2689999999999997
POU6F2,3.2689999999999997
HCFC2,3.267
COL8A2,3.267
ARMH1,3.266
NEURL1B,3.266
SLFN14,3.265
CMA1,3.265
MAP3K7CL,3.265
NCS1,3.264
ZNF626,3.263
ARHGAP24,3.263
SOX7,3.263
SLC6A18,3.263
PRKAA1,3.261
GBP7,3.26
NID1,3.26
ZNF684,3.26
FAM83D,3.259
NCK1,3.258
DNTTIP2,3.258
RPL10A,3.258
MYC,3.2569999999999997
MSRA,3.2560000000000002
PIKFYVE,3.2560000000000002
YLPM1,3.2560000000000002
WDR47,3.2560000000000002
VEGFB,3.2560000000000002
RPS15,3.255
GKN2,3.255
ASGR2,3.255
TF,3.2539999999999996
ALDH3A2,3.253
ITGA10,3.253
EEF1G,3.252
SRP72,3.2489999999999997
CTRL,3.2489999999999997
DLL3,3.247
MOSPD1,3.2460000000000004
TNFRSF21,3.245
NDRG3,3.245
ZNF106,3.2439999999999998
ACBD7,3.2439999999999998
AFAP1,3.241
SDHB,3.24
FAM118B,3.24
HMGB1,3.239
GABRA2,3.238
H3F3C,3.238
EYA2,3.238
TOMM40,3.237
FAM122A,3.236
ANGPTL5,3.236
PHGDH,3.236
LHX3,3.236
GIN1,3.236
ZNF440,3.235
SIGLEC8,3.235
PKIA,3.235
PPP1R1B,3.234
ZCCHC8,3.233
PHF24,3.233
CD52,3.233
HNRNPA0,3.2319999999999998
TXNDC16,3.2319999999999998
TMEM183A,3.2310000000000003
SINHCAF,3.2310000000000003
QKI,3.23
SPATA4,3.23
SUSD2,3.23
COLEC11,3.2289999999999996
CCDC88A,3.2289999999999996
CX3CR1,3.2289999999999996
PXMP4,3.227
ZNF24,3.227
CEACAM6,3.227
CPO,3.2260000000000004
RAPGEF1,3.2260000000000004
SLC17A1,3.2260000000000004
GPC4,3.225
TOE1,3.225
PSMC1,3.2239999999999998
BZW1,3.2239999999999998
HMGB2,3.2230000000000003
LACTB2,3.2230000000000003
HIVEP1,3.222
PCMT1,3.221
EFR3A,3.221
LRRTM4,3.221
RPL23A,3.219
GLMN,3.219
PRTN3,3.218
SYCP2L,3.218
OR5A1,3.218
ZBTB9,3.217
TMEM169,3.217
MRPL43,3.216
ABCB7,3.215
CORO1C,3.214
YTHDF3,3.213
BMF,3.2119999999999997
COLCA2,3.2119999999999997
PALM,3.21
FAM149B1,3.21
SLC2A14,3.2089999999999996
STX7,3.208
ZMAT2,3.207
VLDLR,3.207
ITLN2,3.207
RALGAPA2,3.2060000000000004
DTYMK,3.205
MRPL28,3.205
AWAT2,3.205
MPP5,3.2039999999999997
PABPN1L,3.2039999999999997
HOOK3,3.2039999999999997
GNB5,3.2030000000000003
ARPC1B,3.2030000000000003
RNF19A,3.2030000000000003
PRR5-ARHGAP8,3.2030000000000003
PCDHB15,3.202
CSF2RA,3.202
RNF112,3.201
RAP2B,3.201
MUCL1,3.2
C4BPB,3.2
MAGT1,3.199
PI4KA,3.199
RPL32,3.198
SFMBT2,3.197
ATP5PB,3.196
CLINT1,3.196
PCDHA4,3.195
NXF5,3.194
PSMA6,3.194
LRRK1,3.194
TFRC,3.193
GSN,3.193
PAFAH1B3,3.193
TCEAL6,3.1910000000000003
RPL10,3.1910000000000003
GK,3.19
AMN1,3.1889999999999996
GPS2,3.1889999999999996
GPAT3,3.187
STX2,3.1860000000000004
SLC2A4,3.1860000000000004
DYNC1LI1,3.1860000000000004
OR10V1,3.1860000000000004
DEPP1,3.185
CCR2,3.185
LTBP1,3.185
WASF2,3.1839999999999997
CR1,3.1830000000000003
GTF3C4,3.1830000000000003
KCTD18,3.182
GPR3,3.182
MAPK1IP1L,3.182
NTRK2,3.182
DYNLRB1,3.181
RUNDC3A,3.18
TSPAN7,3.179
S100A9,3.179
SCN1B,3.178
RPS3,3.176
KEAP1,3.176
NCAN,3.175
HNF4A,3.175
GYG1,3.174
ACHE,3.173
TMEM263,3.1710000000000003
PUSL1,3.1710000000000003
